title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Duplicity,movie,"Comedy, Crime, Romance",2009,tt1135487,6.1,52597,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Johnny Dangerously",movie,"Comedy, Crime",1984,tt0087507,6.5,16733,"AG, BB, BS, NI, TT"
"Golden Oldies",movie,Comedy,2008,tt0831904,5.1,460,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Václav,movie,"Comedy, Drama",2007,tt0955352,6.9,523,"CZ, SK"
"Inglourious Basterds",movie,"Adventure, Drama, War",2009,tt0361748,8.4,1630704,"AG, AR, BA, BB, BG, BO, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"Accumulator 1",movie,"Comedy, Fantasy, Romance",1994,tt0109071,7,1648,"CZ, SK"
"Observe and Report",movie,"Action, Comedy, Crime",2009,tt1197628,5.8,65923,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"State of Play",movie,"Crime, Drama, Mystery",2009,tt0473705,7.1,162600,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"17 Again",movie,"Comedy, Drama, Fantasy",2009,tt0974661,6.4,220781,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Fire & Ice: The Dragon Chronicles",movie,"Adventure, Drama, Fantasy",2008,tt1135493,4.3,2749,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Obsessed,movie,"Drama, Romance, Thriller",2009,tt1198138,5,34787,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Fighting,movie,"Action, Crime, Drama",2009,tt1082601,5.6,34499,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Victory,movie,"Drama, Sport, War",1981,tt0083284,6.6,33969,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Moon,movie,"Drama, Mystery, Sci-Fi",2009,tt1182345,7.8,381611,"BE, FR, MC"
"Green Lantern: First Flight",movie,"Action, Adventure, Animation",2009,tt1384590,7,17953,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Adventures of Tintin",movie,"Action, Adventure, Animation",2011,tt0983193,7.3,246427,"BA, BE, BG, CZ, FR, HR, HU, MC, MD, ME, MK, PL, RO, RS, SI, SK"
"Year One",movie,Comedy,2009,tt1045778,4.9,105120,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"District 9",movie,"Action, Sci-Fi, Thriller",2009,tt1136608,7.9,727006,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, GY, HN, JM, LC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
"Scooby-Doo and the Witch's Ghost",movie,"Animation, Comedy, Family",1999,tt0196931,7.3,10015,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Deep Sea",movie,"Documentary, Short",2006,tt0424942,7.5,1856,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Brain Drain",movie,"Comedy, Romance",2009,tt1272013,4.7,2391,"AD, ES"
"The Elementary School",movie,"Adventure, Comedy, Drama",1991,tt0102571,7.7,3302,"CZ, SK"
"An American Girl: Chrissa Stands Strong",movie,"Comedy, Drama, Family",2009,tt1340418,6.1,1132,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Like Water for Chocolate",movie,"Drama, Romance",1992,tt0103994,7.1,19318,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Twilight Saga: New Moon",movie,"Adventure, Drama, Fantasy",2009,tt1259571,4.8,305253,"DK, FI, NO, SE"
"The Taking of Pelham 123",movie,"Action, Crime, Thriller",2009,tt1111422,6.4,210600,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Gamer,movie,"Action, Sci-Fi, Thriller",2009,tt1034032,5.7,140763,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Free Willy 3: The Rescue",movie,"Adventure, Drama, Family",1997,tt0119152,4.7,10939,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Hangover",movie,Comedy,2009,tt1119646,7.7,867043,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, GY, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
"Clash of the Titans",movie,"Action, Adventure, Fantasy",2010,tt0800320,5.8,295891,"AD, BE, ES, FR, MC, PT"
"In Cold Blood",movie,"Biography, Crime, Drama",1967,tt0061809,7.9,30031,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Boat That Rocked",movie,"Comedy, Drama, Music",2009,tt1131729,7.3,117300,"FR, MC"
"As You Like It",movie,"Comedy, Drama, Romance",2006,tt0450972,6.1,3805,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MX, NI, NL, NO, PA, PE, PL, PT, PY, SE, SK, SV, TC, TT, US, UY, VE"
"Excellent Cadavers",movie,"Crime, Drama, Thriller",1999,tt0151734,6.5,1445,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Superman: Brainiac Attacks",movie,"Action, Animation, Sci-Fi",2006,tt0800226,5.8,5116,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Laramie Project",movie,"Crime, Drama, History",2002,tt0257850,7.1,7052,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Two If by Sea",movie,"Comedy, Crime, Romance",1996,tt0118002,5.3,6475,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Zelary,movie,"Drama, Romance, War",2003,tt0288330,7.5,3795,"CZ, SK"
Medvídek,movie,"Comedy, Drama",2007,tt1132596,6.2,575,"CZ, SK"
"In the Loop",movie,Comedy,2009,tt1226774,7.4,62321,"DK, FI, NO, SE"
"Grey Gardens",movie,"Biography, Drama",2009,tt0758751,7.4,11436,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Couples Retreat",movie,Comedy,2009,tt1078940,5.5,116698,"AG, AR, BB, BE, BO, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Zombieland,movie,"Action, Comedy, Horror",2009,tt1156398,7.5,635229,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Final Destination",movie,"Horror, Thriller",2009,tt1144884,5.1,118809,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"The End of the Affair",movie,"Drama, Mystery, Romance",1999,tt0172396,7,24368,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"The Batman vs. Dracula",movie,"Action, Animation, Horror",2005,tt0472219,6.6,11564,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Deep Red",movie,"Horror, Mystery, Thriller",1975,tt0073582,7.5,44251,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Last Outlaw",movie,"Action, Drama, Western",1993,tt0110307,6.1,3272,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Scooby-Doo and the Alien Invaders",movie,"Adventure, Animation, Comedy",2000,tt0253658,6.8,8194,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Until Death",movie,"Action, Crime, Drama",2007,tt0783598,5.7,10508,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
61*,movie,"Biography, Drama, History",2001,tt0250934,7.7,17945,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Something the Lord Made",movie,"Biography, Drama",2004,tt0386792,8.1,15995,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Scooby-Doo in Where's My Mummy?",movie,"Adventure, Animation, Comedy",2005,tt0480461,6.6,4880,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Robin Hood",movie,"Action, Adventure, Drama",2010,tt0955308,6.6,287363,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Road",movie,"Drama, Thriller",2009,tt0898367,7.2,259043,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Grapes,movie,Comedy,2008,tt1105753,6.5,891,"CZ, SK"
"The Handmaid's Tale",movie,"Drama, Romance, Sci-Fi",1990,tt0099731,6,11158,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Funny People",movie,"Comedy, Drama",2009,tt1201167,6.3,124618,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"She Hate Me",movie,"Comedy, Drama",2004,tt0384533,5.3,8339,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Ugly Truth",movie,"Comedy, Romance",2009,tt1142988,6.4,233578,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Ocean Waves",movie,"Animation, Drama, Romance",1993,tt0108432,6.6,21265,"AG, BB, BS, HN, NI, TT, US"
"Tom and Jerry Blast Off to Mars!",movie,"Action, Adventure, Animation",2005,tt0433696,6,2558,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Casi divas",movie,"Comedy, Fantasy, Musical",2008,tt1049948,6.1,787,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Orphan,movie,"Horror, Mystery, Thriller",2009,tt1148204,7,260080,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Buster's World",movie,"Comedy, Family",1984,tt0087013,7.1,1629,"DK, FI, NO, SE"
"The Damned United",movie,"Biography, Drama, Sport",2009,tt1226271,7.5,46611,"BE, FR, MC, NL"
"Batman: Mystery of the Batwoman",movie,"Action, Animation, Crime",2003,tt0346578,6.6,14581,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Scooby-Doo and the Monster of Mexico",movie,"Adventure, Animation, Comedy",2003,tt0369903,6.3,5147,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Hard Times",movie,"Crime, Drama, Sport",1975,tt0073092,7.2,12486,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Sisters,movie,"Horror, Mystery, Thriller",1972,tt0070698,6.9,21610,US
"Frequently Asked Questions About Time Travel",movie,"Comedy, Sci-Fi",2009,tt0910554,7,37166,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Scott Pilgrim vs. the World",movie,"Action, Comedy, Fantasy",2010,tt0446029,7.6,474415,US
"Tom and Jerry: The Movie",movie,"Adventure, Animation, Comedy",1992,tt0105616,5.4,12413,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"The Swan Princess",movie,"Adventure, Animation, Comedy",1994,tt0111333,6.4,27577,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Broken Hearts Club: A Romantic Comedy",movie,"Comedy, Drama, Romance",2000,tt0222850,6.9,8307,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Scooby-Doo! The Mystery Begins",movie,"Adventure, Comedy, Family",2009,tt1258157,5.3,7690,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Cloudy with a Chance of Meatballs",movie,"Adventure, Animation, Comedy",2009,tt0844471,6.9,265608,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Law Abiding Citizen",movie,"Action, Crime, Drama",2009,tt1197624,7.4,327119,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Ninja Assassin",movie,"Action, Thriller",2009,tt1186367,6.3,76542,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Superman/Batman: Public Enemies",movie,"Action, Animation, Drama",2009,tt1398941,7.1,25881,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Blind Side",movie,"Biography, Drama, Sport",2009,tt0878804,7.6,367440,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Invictus,movie,"Biography, Drama, History",2009,tt1057500,7.3,169609,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Green Zone",movie,"Action, Drama, Thriller",2010,tt0947810,6.8,144124,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Town",movie,"Crime, Drama, Thriller",2010,tt0840361,7.5,423575,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"A Nightmare on Elm Street",movie,"Crime, Drama, Horror",2010,tt1179056,5.2,109746,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"Daffy Duck's Quackbusters",movie,"Action, Adventure, Animation",1988,tt0094939,7.1,2746,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Sucker Punch",movie,"Action, Adventure, Fantasy",2011,tt0978764,6.1,255084,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Fort Apache the Bronx",movie,"Crime, Drama",1981,tt0082402,6.7,7164,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, RO, RS, SI, SK"
"Cop Out",movie,"Action, Comedy, Crime",2010,tt1385867,5.5,90911,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Twilight Saga: Eclipse",movie,"Action, Adventure, Drama",2010,tt1325004,5.1,265736,"DK, FI, NO, SE"
"And Starring Pancho Villa as Himself",movie,"Biography, Drama, History",2003,tt0337824,6.5,3703,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Time Traveler's Wife",movie,"Comedy, Drama, Fantasy",2009,tt0452694,7.1,160206,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Did You Hear About the Morgans?",movie,"Comedy, Drama, Romance",2009,tt1314228,4.9,43243,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Into the Sun",movie,"Action, Thriller",2005,tt0358294,4.3,8134,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Aloha, Scooby-Doo!",movie,"Adventure, Animation, Comedy",2005,tt0433771,6.3,5811,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Blind Horizon",movie,"Drama, Mystery, Thriller",2003,tt0337881,5.5,5023,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Dinner with Friends",movie,"Comedy, Drama, Romance",2001,tt0271461,6.2,3450,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Tom and Jerry: A Nutcracker Tale",movie,"Action, Adventure, Animation",2007,tt1114698,6.3,2179,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Scooby-Doo Meets the Boo Brothers",movie,"Adventure, Animation, Comedy",1987,tt0189070,6.9,5290,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Julie & Julia",movie,"Biography, Drama, Romance",2009,tt1135503,7,130716,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Friends of God: A Road Trip with Alexandra Pelosi",movie,Documentary,2007,tt0953404,6.6,543,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
Pygmalion,movie,"Comedy, Drama, Romance",1938,tt0030637,7.7,9876,"AG, BB, BS, HN, NI, TT, US"
Dutch,movie,"Comedy, Drama",1991,tt0101786,6.5,14617,"AG, BB, BS, NI, TT"
"Irma Vep",movie,"Comedy, Drama",1996,tt0116650,7,10035,US
"Taking Chance",movie,"Drama, War",2009,tt1019454,7.4,15417,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Ben 10: Alien Swarm",movie,"Action, Adventure, Family",2009,tt1327701,4.6,5749,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"April Fool's Day",movie,"Crime, Horror, Mystery",2008,tt1018817,3.7,4286,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"From Paris with Love",movie,"Action, Crime, Thriller",2010,tt1179034,6.4,122608,"CZ, SK"
Pu-239,movie,Drama,2006,tt0472156,6.7,4259,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Arthur and the Revenge of Maltazard",movie,"Adventure, Animation, Family",2009,tt0940657,5.3,11392,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"4 Little Girls",movie,"Documentary, History",1997,tt0118540,7.8,3652,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Red Desert",movie,Drama,1964,tt0058003,7.4,18086,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK, US"
Tobruk,movie,"History, War",2008,tt1224376,5.8,1206,"CZ, SK"
Shameless,movie,"Comedy, Drama",2008,tt1267499,5.7,671,"CZ, SK"
"Bugs Bunny's 3rd Movie: 1001 Rabbit Tales",movie,"Adventure, Animation, Comedy",1982,tt0083701,7,2280,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Wrong Side Up",movie,"Comedy, Drama",2005,tt0408120,7.2,1767,"CZ, SK"
Wit,movie,Drama,2001,tt0243664,8,11570,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
